Mod:Item:MetaData, Localized Name
thermaldynamics:cover:0, 覆盖板：圆石楼梯
thermaldynamics:cover:0, 覆盖板：红石矿石
thermaldynamics:cover:0, 覆盖板：冰
thermaldynamics:cover:0, 覆盖板：雪
thermaldynamics:cover:0, 覆盖板：仙人掌
thermaldynamics:cover:0, 覆盖板：粘土块
thermaldynamics:cover:0, 覆盖板：南瓜
thermaldynamics:cover:0, 覆盖板：地狱岩
thermaldynamics:cover:0, 覆盖板：灵魂沙
thermaldynamics:cover:0, 覆盖板：荧石
thermaldynamics:cover:0, 覆盖板：南瓜灯
thermaldynamics:cover:0, 覆盖板：白色染色玻璃
thermaldynamics:cover:0, 覆盖板：橙色染色玻璃
thermaldynamics:cover:0, 覆盖板：品红色染色玻璃
thermaldynamics:cover:0, 覆盖板：淡蓝色染色玻璃
thermaldynamics:cover:0, 覆盖板：黄色染色玻璃
thermaldynamics:cover:0, 覆盖板：黄绿色染色玻璃
thermaldynamics:cover:0, 覆盖板：粉红色染色玻璃
thermaldynamics:cover:0, 覆盖板：灰色染色玻璃
thermaldynamics:cover:0, 覆盖板：淡灰色染色玻璃
thermaldynamics:cover:0, 覆盖板：青色染色玻璃
thermaldynamics:cover:0, 覆盖板：紫色染色玻璃
thermaldynamics:cover:0, 覆盖板：蓝色染色玻璃
thermaldynamics:cover:0, 覆盖板：棕色染色玻璃
thermaldynamics:cover:0, 覆盖板：绿色染色玻璃
thermaldynamics:cover:0, 覆盖板：红色染色玻璃
thermaldynamics:cover:0, 覆盖板：黑色染色玻璃
thermaldynamics:cover:0, 覆盖板：石头怪物蛋
thermaldynamics:cover:0, 覆盖板：圆石怪物蛋
thermaldynamics:cover:0, 覆盖板：石砖怪物蛋
thermaldynamics:cover:0, 覆盖板：苔石砖怪物蛋
thermaldynamics:cover:0, 覆盖板：裂石砖怪物蛋
thermaldynamics:cover:0, 覆盖板：錾制石砖怪物蛋
thermaldynamics:cover:0, 覆盖板：石砖
thermaldynamics:cover:0, 覆盖板：苔石砖
thermaldynamics:cover:0, 覆盖板：裂石砖
thermaldynamics:cover:0, 覆盖板：錾制石砖
thermaldynamics:cover:0, 覆盖板：铁栏杆
thermaldynamics:cover:0, 覆盖板：玻璃板
thermaldynamics:cover:0, 覆盖板：西瓜
thermaldynamics:cover:0, 覆盖板：砖楼梯
thermaldynamics:cover:0, 覆盖板：石砖楼梯
thermaldynamics:cover:0, 覆盖板：菌丝
thermaldynamics:cover:0, 覆盖板：地狱砖
thermaldynamics:cover:0, 覆盖板：地狱砖楼梯
thermaldynamics:cover:0, 覆盖板：末地传送门
thermaldynamics:cover:0, 覆盖板：末地石
thermaldynamics:cover:0, 覆盖板：红石灯
thermaldynamics:cover:0, 覆盖板：橡木台阶
thermaldynamics:cover:0, 覆盖板：云杉木台阶
thermaldynamics:cover:0, 覆盖板：桦木台阶
thermaldynamics:cover:0, 覆盖板：丛林木台阶
thermaldynamics:cover:0, 覆盖板：金合欢木台阶
thermaldynamics:cover:0, 覆盖板：深色橡木台阶
thermaldynamics:cover:0, 覆盖板：砂岩楼梯
thermaldynamics:cover:0, 覆盖板：绿宝石矿石
thermaldynamics:cover:0, 覆盖板：绊线钩
thermaldynamics:cover:0, 覆盖板：绿宝石块
thermaldynamics:cover:0, 覆盖板：云杉木楼梯
thermaldynamics:cover:0, 覆盖板：桦木楼梯
thermaldynamics:cover:0, 覆盖板：丛林木楼梯
thermaldynamics:cover:0, 覆盖板：红石块
thermaldynamics:cover:0, 覆盖板：下界石英矿石
thermaldynamics:cover:0, 覆盖板：石英块
thermaldynamics:cover:0, 覆盖板：錾制石英块
thermaldynamics:cover:0, 覆盖板：竖纹石英块
thermaldynamics:cover:0, 覆盖板：石英楼梯
thermaldynamics:cover:0, 覆盖板：白色陶瓦
thermaldynamics:cover:0, 覆盖板：橙色陶瓦
thermaldynamics:cover:0, 覆盖板：品红色陶瓦
thermaldynamics:cover:0, 覆盖板：淡蓝色陶瓦
thermaldynamics:cover:0, 覆盖板：黄色陶瓦
thermaldynamics:cover:0, 覆盖板：黄绿色陶瓦
thermaldynamics:cover:0, 覆盖板：粉红色陶瓦
thermaldynamics:cover:0, 覆盖板：灰色陶瓦
thermaldynamics:cover:0, 覆盖板：淡灰色陶瓦
thermaldynamics:cover:0, 覆盖板：青色陶瓦
thermaldynamics:cover:0, 覆盖板：紫色陶瓦
thermaldynamics:cover:0, 覆盖板：蓝色陶瓦
thermaldynamics:cover:0, 覆盖板：棕色陶瓦
thermaldynamics:cover:0, 覆盖板：绿色陶瓦
thermaldynamics:cover:0, 覆盖板：红色陶瓦
thermaldynamics:cover:0, 覆盖板：黑色陶瓦
thermaldynamics:cover:0, 覆盖板：白色染色玻璃板
thermaldynamics:cover:0, 覆盖板：橙色染色玻璃板
thermaldynamics:cover:0, 覆盖板：品红色染色玻璃板
thermaldynamics:cover:0, 覆盖板：淡蓝色染色玻璃板
thermaldynamics:cover:0, 覆盖板：黄色染色玻璃板
thermaldynamics:cover:0, 覆盖板：黄绿色染色玻璃板
thermaldynamics:cover:0, 覆盖板：粉红色染色玻璃板
thermaldynamics:cover:0, 覆盖板：灰色染色玻璃板
thermaldynamics:cover:0, 覆盖板：淡灰色染色玻璃板
thermaldynamics:cover:0, 覆盖板：青色染色玻璃板
thermaldynamics:cover:0, 覆盖板：紫色染色玻璃板
thermaldynamics:cover:0, 覆盖板：蓝色染色玻璃板
thermaldynamics:cover:0, 覆盖板：棕色染色玻璃板
thermaldynamics:cover:0, 覆盖板：绿色染色玻璃板
thermaldynamics:cover:0, 覆盖板：红色染色玻璃板
thermaldynamics:cover:0, 覆盖板：黑色染色玻璃板
thermaldynamics:cover:0, 覆盖板：金合欢树叶
thermaldynamics:cover:0, 覆盖板：深色橡树树叶
thermaldynamics:cover:0, 覆盖板：金合欢木
thermaldynamics:cover:0, 覆盖板：深色橡木
thermaldynamics:cover:0, 覆盖板：金合欢木楼梯
thermaldynamics:cover:0, 覆盖板：深色橡木楼梯
thermaldynamics:cover:0, 覆盖板：粘液块
thermaldynamics:cover:0, 覆盖板：海晶石
thermaldynamics:cover:0, 覆盖板：海晶石砖
thermaldynamics:cover:0, 覆盖板：暗海晶石
thermaldynamics:cover:0, 覆盖板：海晶灯
thermaldynamics:cover:0, 覆盖板：干草块
thermaldynamics:cover:0, 覆盖板：陶瓦
thermaldynamics:cover:0, 覆盖板：煤炭块
thermaldynamics:cover:0, 覆盖板：浮冰
thermaldynamics:cover:0, 覆盖板：红砂岩
thermaldynamics:cover:0, 覆盖板：錾制红砂岩
thermaldynamics:cover:0, 覆盖板：切制红砂岩
thermaldynamics:cover:0, 覆盖板：红砂岩楼梯
thermaldynamics:cover:0, 覆盖板：红砂岩台阶
thermaldynamics:cover:0, 覆盖板：紫珀块
thermaldynamics:cover:0, 覆盖板：竖纹紫珀块
thermaldynamics:cover:0, 覆盖板：紫珀楼梯
thermaldynamics:cover:0, 覆盖板：紫珀台阶
thermaldynamics:cover:0, 覆盖板：末地石砖
thermaldynamics:cover:0, 覆盖板：岩浆块
thermaldynamics:cover:0, 覆盖板：地狱疣块
thermaldynamics:cover:0, 覆盖板：红色地狱砖
thermaldynamics:cover:0, 覆盖板：骨块
thermaldynamics:cover:0, 覆盖板：侦测器
thermaldynamics:cover:0, 覆盖板：白色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：橙色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：品红色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：淡蓝色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：黄色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：黄绿色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：粉红色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：灰色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：淡灰色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：青色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：紫色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：蓝色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：棕色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：绿色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：红色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：黑色带釉陶瓦
thermaldynamics:cover:0, 覆盖板：白色混凝土
thermaldynamics:cover:0, 覆盖板：橙色混凝土
thermaldynamics:cover:0, 覆盖板：品红色混凝土
thermaldynamics:cover:0, 覆盖板：淡蓝色混凝土
thermaldynamics:cover:0, 覆盖板：黄色混凝土
thermaldynamics:cover:0, 覆盖板：黄绿色混凝土
thermaldynamics:cover:0, 覆盖板：粉红色混凝土
thermaldynamics:cover:0, 覆盖板：灰色混凝土
thermaldynamics:cover:0, 覆盖板：淡灰色混凝土
thermaldynamics:cover:0, 覆盖板：青色混凝土
thermaldynamics:cover:0, 覆盖板：紫色混凝土
thermaldynamics:cover:0, 覆盖板：蓝色混凝土
thermaldynamics:cover:0, 覆盖板：棕色混凝土
thermaldynamics:cover:0, 覆盖板：绿色混凝土
thermaldynamics:cover:0, 覆盖板：红色混凝土
thermaldynamics:cover:0, 覆盖板：黑色混凝土
thermaldynamics:cover:0, 覆盖板：白色混凝土粉末
thermaldynamics:cover:0, 覆盖板：橙色混凝土粉末
thermaldynamics:cover:0, 覆盖板：品红色混凝土粉末
thermaldynamics:cover:0, 覆盖板：淡蓝色混凝土粉末
thermaldynamics:cover:0, 覆盖板：黄色混凝土粉末
thermaldynamics:cover:0, 覆盖板：黄绿色混凝土粉末
thermaldynamics:cover:0, 覆盖板：粉红色混凝土粉末
thermaldynamics:cover:0, 覆盖板：灰色混凝土粉末
thermaldynamics:cover:0, 覆盖板：淡灰色混凝土粉末
thermaldynamics:cover:0, 覆盖板：青色混凝土粉末
thermaldynamics:cover:0, 覆盖板：紫色混凝土粉末
thermaldynamics:cover:0, 覆盖板：蓝色混凝土粉末
thermaldynamics:cover:0, 覆盖板：棕色混凝土粉末
thermaldynamics:cover:0, 覆盖板：绿色混凝土粉末
thermaldynamics:cover:0, 覆盖板：红色混凝土粉末
thermaldynamics:cover:0, 覆盖板：黑色混凝土粉末
thermaldynamics:cover:0, 覆盖板：压缩工作台
thermaldynamics:cover:0, 覆盖板：二重压缩工作台
thermaldynamics:cover:0, 覆盖板：中子素块
thermaldynamics:cover:0, 覆盖板：无尽块
thermaldynamics:cover:0, 覆盖板：水晶矩阵
thermaldynamics:cover:0, 覆盖板：强化石头
thermaldynamics:cover:0, 覆盖板：强化石楼梯
thermaldynamics:cover:0, 覆盖板：强化石栅栏
thermaldynamics:cover:0, 覆盖板：强化石栅栏门
thermaldynamics:cover:0, 覆盖板：强化石砖
thermaldynamics:cover:0, 覆盖板：强化石砖楼梯
thermaldynamics:cover:0, 覆盖板：强化石砖栅栏
thermaldynamics:cover:0, 覆盖板：强化石砖栅栏门
thermaldynamics:cover:0, 覆盖板：强化泥土
thermaldynamics:cover:0, 覆盖板：强化土楼梯
thermaldynamics:cover:0, 覆盖板：强化土栅栏
thermaldynamics:cover:0, 覆盖板：强化土栅栏门
thermaldynamics:cover:0, 覆盖板：强化土砖
thermaldynamics:cover:0, 覆盖板：强化土砖楼梯
thermaldynamics:cover:0, 覆盖板：强化土砖栅栏
thermaldynamics:cover:0, 覆盖板：强化土砖栅栏门
thermaldynamics:cover:0, 覆盖板：稳定石头
thermaldynamics:cover:0, 覆盖板：灰色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：灰色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：黑色稳定石块
thermaldynamics:cover:0, 覆盖板：黑色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：黑色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：蓝色稳定石块
thermaldynamics:cover:0, 覆盖板：蓝色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：蓝色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：棕色稳定石块
thermaldynamics:cover:0, 覆盖板：棕色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：棕色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：青色稳定石块
thermaldynamics:cover:0, 覆盖板：青色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：青色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：绿色稳定石块
thermaldynamics:cover:0, 覆盖板：绿色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：绿色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：淡蓝色稳定石块
thermaldynamics:cover:0, 覆盖板：淡蓝色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：淡蓝色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：淡灰色稳定石块
thermaldynamics:cover:0, 覆盖板：淡灰色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：淡灰色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：黄绿色稳定石块
thermaldynamics:cover:0, 覆盖板：黄绿色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：黄绿色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：品红色稳定石块
thermaldynamics:cover:0, 覆盖板：品红色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：品红色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：橙色稳定石块
thermaldynamics:cover:0, 覆盖板：橙色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：橙色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：粉红色稳定石块
thermaldynamics:cover:0, 覆盖板：粉红色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：粉红色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：平滑稳定石块
thermaldynamics:cover:0, 覆盖板：平滑镶边稳定石块
thermaldynamics:cover:0, 覆盖板：平滑镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：紫色稳定石块
thermaldynamics:cover:0, 覆盖板：紫色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：紫色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：红色稳定石块
thermaldynamics:cover:0, 覆盖板：红色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：红色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：黄色稳定石块
thermaldynamics:cover:0, 覆盖板：黄色镶边稳定石块
thermaldynamics:cover:0, 覆盖板：黄色镶边深色稳定石块
thermaldynamics:cover:0, 覆盖板：稳定玻璃
thermaldynamics:cover:0, 覆盖板：透明稳定玻璃
thermaldynamics:cover:0, 覆盖板：无瑕玻璃
thermaldynamics:cover:0, 覆盖板：纯净黑曜石
thermaldynamics:cover:0, 覆盖板：紫水晶管道
thermaldynamics:cover:0, 覆盖板：坦桑管道
thermaldynamics:cover:0, 覆盖板：灯笼
thermaldynamics:cover:0, 覆盖板：紫晶木
thermaldynamics:cover:0, 覆盖板：紫晶木板
thermaldynamics:cover:0, 覆盖板：紫晶木楼梯
thermaldynamics:cover:0, 覆盖板：紫晶木栅栏
thermaldynamics:cover:0, 覆盖板：紫晶树叶
thermaldynamics:cover:0, 覆盖板：紫晶树苗
thermaldynamics:cover:0, 覆盖板：坦桑木
thermaldynamics:cover:0, 覆盖板：坦桑木板
thermaldynamics:cover:0, 覆盖板：坦桑木楼梯
thermaldynamics:cover:0, 覆盖板：坦桑木栅栏
thermaldynamics:cover:0, 覆盖板：坦桑树叶
thermaldynamics:cover:0, 覆盖板：坦桑树苗
thermaldynamics:cover:0, 覆盖板：梨木
thermaldynamics:cover:0, 覆盖板：梨树木板
thermaldynamics:cover:0, 覆盖板：梨木楼梯
thermaldynamics:cover:0, 覆盖板：梨木栅栏
thermaldynamics:cover:0, 覆盖板：梨树叶
thermaldynamics:cover:0, 覆盖板：梨树树苗
thermaldynamics:cover:0, 覆盖板：钻石木
thermaldynamics:cover:0, 覆盖板：钻石木板
thermaldynamics:cover:0, 覆盖板：钻石木楼梯
thermaldynamics:cover:0, 覆盖板：钻石木栅栏
thermaldynamics:cover:0, 覆盖板：钻石树叶
thermaldynamics:cover:0, 覆盖板：钻石树苗
thermaldynamics:cover:0, 覆盖板：紫水晶块
thermaldynamics:cover:0, 覆盖板：蓝水晶块
thermaldynamics:cover:0, 覆盖板：富集金块
thermaldynamics:cover:0, 覆盖板：强化铁块
thermaldynamics:cover:0, 覆盖板：弱化钻石块
thermaldynamics:cover:0, 覆盖板：无暇钻石块
thermaldynamics:cover:0, 覆盖板：火钻块
thermaldynamics:cover:0, 覆盖板：充能钻石块
thermaldynamics:cover:0, 覆盖板：末地钻石块
thermaldynamics:cover:0, 覆盖板：强化红石块
thermaldynamics:cover:0, 覆盖板：铜矿石
thermaldynamics:cover:0, 覆盖板：锡矿石
thermaldynamics:cover:0, 覆盖板：银矿石
thermaldynamics:cover:0, 覆盖板：铅矿石
thermaldynamics:cover:0, 覆盖板：铝矿石
thermaldynamics:cover:0, 覆盖板：镍矿石
thermaldynamics:cover:0, 覆盖板：铂矿石
thermaldynamics:cover:0, 覆盖板：铱矿石
thermaldynamics:cover:0, 覆盖板：蕴魔秘银矿石
thermaldynamics:cover:0, 覆盖板：油砂
thermaldynamics:cover:0, 覆盖板：油页岩
thermaldynamics:cover:0, 覆盖板：不稳定红石矿石
thermaldynamics:cover:0, 覆盖板：充能地狱岩
thermaldynamics:cover:0, 覆盖板：谐振末影矿石
thermaldynamics:cover:0, 覆盖板：油砂
thermaldynamics:cover:0, 覆盖板：铜块
thermaldynamics:cover:0, 覆盖板：锡块
thermaldynamics:cover:0, 覆盖板：银块
thermaldynamics:cover:0, 覆盖板：铅块
thermaldynamics:cover:0, 覆盖板：铝块
thermaldynamics:cover:0, 覆盖板：镍块
thermaldynamics:cover:0, 覆盖板：铂块
thermaldynamics:cover:0, 覆盖板：铱块
thermaldynamics:cover:0, 覆盖板：蕴魔秘银块
thermaldynamics:cover:0, 覆盖板：钢块
thermaldynamics:cover:0, 覆盖板：琥珀金块
thermaldynamics:cover:0, 覆盖板：殷钢块
